date,store_id,revenue,transactions,avg_order_value,units_sold,returns,is_promo,is_holiday,temp_c,snow,extreme_weather
2024-01-03,S02,5815.08,157,37.04,258,4,0,0,3.8,0,0
2024-01-04,S02,4826.83,150,32.18,300,4,0,0,-5.1,1,0
2024-01-05,S02,6178.83,184,33.58,304,3,0,0,-2.5,0,0
2024-01-06,S02,7828.27,212,36.93,415,4,0,0,-1.5,0,0
2024-01-07,S02,7936.72,275,28.86,422,10,1,0,-4.8,1,0
2024-01-08,S02,5251.75,184,28.54,361,4,1,0,-4.4,1,0
2024-01-09,S02,5657.14,168,33.67,298,3,1,0,-4.7,1,0
2024-01-10,S02,6672.81,198,33.7,289,7,1,0,0.9,0,0
2024-01-11,S02,7420.5,255,29.1,381,7,1,0,1.7,0,0
2024-01-12,S02,6965.77,202,34.48,396,6,1,0,-4.2,1,0
2024-01-13,S02,9024.42,241,37.45,346,2,1,0,-4.1,1,0
2024-01-14,S02,7966.63,262,30.41,509,3,1,0,-0.4,0,0
2024-01-15,S02,6505.27,195,33.36,378,2,1,0,2.4,0,0
2024-01-16,S02,6975.51,209,33.38,424,6,1,0,3.2,0,0
2024-01-17,S02,6393.16,199,32.13,345,3,1,0,-3.9,0,0
2024-01-18,S02,6482.34,172,37.69,335,5,1,0,-3.1,0,0
2024-01-19,S02,5955.01,191,31.18,365,4,0,0,-1.0,0,0
2024-01-20,S02,8451.39,234,36.12,387,8,0,0,-0.7,0,0
2024-01-21,S02,5459.23,156,35.0,267,4,0,0,-2.2,1,0
2024-01-22,S02,4785.27,132,36.25,233,5,0,0,-3.9,1,0
2024-01-23,S02,4704.57,167,28.17,338,5,0,0,-1.5,1,0
2024-01-24,S02,5641.41,171,32.99,341,2,0,0,4.1,0,0
2024-01-25,S02,4665.05,148,31.52,281,5,0,0,0.9,1,0
2024-01-26,S02,5714.7,180,31.75,377,5,0,0,-4.2,0,0
2024-01-27,S02,8119.28,285,28.49,423,3,0,0,-11.3,0,0
2024-01-28,S02,6381.58,189,33.76,307,3,0,0,-3.4,0,0
2024-01-29,S02,5392.26,166,32.48,241,6,0,0,3.4,0,0
2024-01-30,S02,4887.78,134,36.48,240,3,0,0,-3.9,0,0
2024-01-31,S02,5965.32,191,31.23,347,3,0,0,1.4,0,0
2024-02-01,S02,5302.26,140,37.87,289,4,0,0,-1.3,0,0
2024-02-02,S02,5916.87,163,36.3,236,2,0,0,2.4,0,0
2024-02-03,S02,8335.92,265,31.46,394,6,0,0,1.6,0,0
2024-02-04,S02,7712.77,203,37.99,402,7,0,0,3.3,0,0
2024-02-05,S02,5080.11,168,30.24,261,1,0,0,5.0,0,0
2024-02-06,S02,4904.2,159,30.84,228,4,0,0,-1.4,0,0
2024-02-07,S02,5122.35,165,31.04,308,4,0,0,2.2,0,0
2024-02-08,S02,4356.68,128,34.04,206,4,0,0,0.4,1,0
2024-02-09,S02,5775.26,165,35.0,313,3,0,0,1.5,0,0
2024-02-10,S02,7598.74,232,32.75,371,2,0,0,2.3,0,0
2024-02-11,S02,7082.48,216,32.79,395,3,0,0,0.2,0,0
2024-02-12,S02,4371.14,119,36.73,239,4,0,0,0.9,1,0
2024-02-13,S02,4657.75,128,36.39,222,1,0,0,1.8,0,0
2024-02-14,S02,4213.34,137,30.75,262,5,0,0,2.0,1,0
2024-02-15,S02,5782.84,198,29.21,278,4,0,0,2.4,0,0
2024-02-16,S02,5790.42,183,31.64,332,2,0,0,4.2,0,0
2024-02-17,S02,8303.81,227,36.58,371,8,0,0,8.9,0,0
2024-02-18,S02,6878.5,219,31.41,353,3,0,0,1.7,0,0
2024-02-19,S02,4721.16,125,37.77,226,4,0,0,3.5,0,0
2024-02-20,S02,5067.95,177,28.63,315,5,0,0,4.6,0,0
2024-02-21,S02,5872.47,155,37.89,318,2,0,0,3.3,0,0
2024-02-22,S02,5686.26,179,31.77,375,4,0,0,7.0,0,0
2024-02-23,S02,4950.68,131,37.79,206,1,0,0,-0.7,0,0
2024-02-24,S02,8531.45,227,37.58,359,6,0,0,2.4,0,0
2024-02-25,S02,7837.25,247,31.73,445,9,0,0,4.6,0,0
2024-02-26,S02,5243.88,139,37.73,279,2,0,0,7.4,0,0
2024-02-27,S02,4066.23,112,36.31,158,2,0,0,1.3,1,0
2024-02-28,S02,4902.92,130,37.71,205,2,0,0,-0.9,0,0
2024-02-29,S02,6242.54,184,33.93,288,5,0,0,7.7,0,0
2024-03-01,S02,6351.79,183,34.71,268,6,0,0,3.3,0,0
2024-03-02,S02,9534.08,332,28.72,626,6,0,0,6.3,0,0
2024-03-03,S02,7981.0,271,29.45,394,10,0,0,10.1,0,0
2024-03-04,S02,5234.63,145,36.1,249,4,0,0,5.4,0,0
2024-03-05,S02,5656.95,150,37.71,307,3,0,0,4.1,0,0
2024-03-06,S02,6390.12,207,30.87,364,8,0,0,11.7,0,0
2024-03-07,S02,5664.22,160,35.4,299,5,0,0,1.9,1,0
2024-03-08,S02,5863.21,182,32.22,326,6,0,0,-0.2,0,0
2024-03-09,S02,9083.29,302,30.08,604,3,0,0,3.6,0,0
2024-03-10,S02,7912.3,237,33.39,427,3,0,0,9.0,0,0
2024-03-11,S02,4961.73,133,37.31,227,2,0,0,7.8,0,0
2024-03-12,S02,6017.51,187,32.18,339,4,0,0,5.6,0,0
2024-03-13,S02,6580.29,234,28.12,342,7,0,0,3.7,0,0
2024-03-14,S02,6791.25,231,29.4,364,7,0,0,10.3,0,0
2024-03-15,S02,6540.65,178,36.75,359,2,0,0,9.9,0,0
2024-03-16,S02,10090.9,359,28.11,692,10,0,0,7.8,0,0
2024-03-17,S02,8902.94,281,31.68,397,6,0,0,13.9,0,0
2024-03-18,S02,5552.11,182,30.51,329,7,0,0,5.4,0,0
2024-03-19,S02,5806.5,192,30.24,278,5,0,0,4.2,0,0
2024-03-20,S02,5888.32,202,29.15,314,4,0,0,6.9,0,0
2024-03-21,S02,6322.85,167,37.86,271,3,0,0,9.1,0,0
2024-03-22,S02,7459.7,227,32.86,343,5,0,0,10.2,0,0
2024-03-23,S02,8834.13,252,35.06,409,8,0,0,8.9,0,0
2024-03-24,S02,7763.33,260,29.86,382,7,0,0,10.9,0,0
2024-03-25,S02,5963.62,183,32.59,373,2,0,0,6.3,0,0
2024-03-26,S02,5830.45,164,35.55,306,3,0,0,14.6,0,0
2024-03-27,S02,5342.08,182,29.35,332,5,0,0,10.3,0,0
2024-03-28,S02,5858.22,179,32.73,309,5,0,0,14.1,0,0
2024-03-29,S02,6398.93,187,34.22,317,2,0,0,12.0,0,0
2024-03-30,S02,9013.5,276,32.66,492,10,0,0,12.5,0,0
2024-03-31,S02,8522.81,224,38.05,400,4,0,0,13.1,0,0
2024-04-01,S02,6339.92,209,30.33,384,6,0,0,12.9,0,0
2024-04-02,S02,6074.92,199,30.53,374,7,0,0,13.7,0,0
2024-04-03,S02,6415.3,201,31.92,413,4,0,0,16.0,0,0
2024-04-04,S02,6290.55,182,34.56,365,2,0,0,12.8,0,0
2024-04-05,S02,7540.64,239,31.55,499,2,0,0,14.5,0,0
2024-04-06,S02,10668.15,343,31.1,594,11,0,0,12.3,0,0
2024-04-07,S02,8689.37,253,34.35,518,7,0,0,17.1,0,0
2024-04-08,S02,5720.69,204,28.04,295,2,0,0,11.0,0,0
2024-04-09,S02,6894.58,213,32.37,302,5,0,0,18.6,0,0
2024-04-10,S02,6712.32,195,34.42,300,6,0,0,13.3,0,0
2024-04-11,S02,6233.52,193,32.3,399,4,0,0,9.3,0,0
2024-04-12,S02,7796.18,227,34.34,403,4,1,0,14.2,0,0
2024-04-13,S02,11838.79,330,35.88,462,5,1,0,12.0,0,0
2024-04-14,S02,11543.78,369,31.28,744,9,1,0,16.7,0,0
2024-04-15,S02,7066.16,249,28.38,400,7,1,0,12.5,0,0
2024-04-16,S02,7376.62,204,36.16,301,6,1,0,13.3,0,0
2024-04-17,S02,7532.2,236,31.92,416,5,1,0,9.1,0,0
2024-04-18,S02,6841.8,211,32.43,441,7,0,0,13.6,0,0
2024-04-19,S02,7702.13,207,37.21,396,6,0,0,7.9,0,0
2024-04-20,S02,9136.21,310,29.47,441,10,0,0,10.6,0,0
2024-04-21,S02,8679.38,249,34.86,458,4,0,0,17.8,0,0
2024-04-22,S02,5916.1,192,30.81,392,4,0,0,18.1,0,0
2024-04-23,S02,5909.11,209,28.27,342,4,0,0,17.2,0,0
2024-04-24,S02,5907.61,206,28.68,429,7,0,0,13.2,0,0
2024-04-25,S02,6909.63,191,36.18,267,4,0,0,16.1,0,0
2024-04-26,S02,7177.0,246,29.17,469,8,0,0,16.4,0,0
2024-04-27,S02,10305.35,287,35.91,560,3,0,0,13.1,0,0
2024-04-28,S02,9632.04,342,28.16,501,12,0,0,21.3,0,0
2024-04-29,S02,5857.92,161,36.38,283,2,0,0,19.6,0,0
2024-04-30,S02,6336.82,173,36.63,256,3,0,0,16.4,0,0
2024-05-01,S02,6667.42,237,28.13,494,5,0,0,17.4,0,0
2024-05-02,S02,7035.74,197,35.71,386,5,0,0,18.1,0,0
2024-05-03,S02,7787.78,205,37.99,398,7,0,0,11.5,0,0
2024-05-04,S02,10506.82,279,37.66,406,9,0,0,17.0,0,0
2024-05-05,S02,8629.51,285,30.28,463,5,0,0,15.8,0,0
2024-05-06,S02,7009.71,185,37.89,266,4,0,0,15.0,0,0
2024-05-07,S02,6650.96,227,29.3,476,5,0,0,17.3,0,0
2024-05-08,S02,6365.37,181,35.17,319,5,0,0,23.7,0,0
2024-05-09,S02,6140.96,195,31.49,329,6,0,0,20.4,0,0
2024-05-10,S02,7625.82,217,35.14,438,4,0,0,16.9,0,0
2024-05-11,S02,11025.51,302,36.51,578,8,0,0,20.5,0,0
2024-05-12,S02,10058.13,313,32.13,562,3,0,0,23.1,0,0
2024-05-13,S02,6860.66,236,29.07,381,3,0,0,21.8,0,0
2024-05-14,S02,6442.12,226,28.5,429,7,0,0,19.3,0,0
2024-05-15,S02,7096.63,207,34.28,319,6,0,0,17.3,0,0
2024-05-16,S02,6422.72,177,36.29,324,2,0,0,21.5,0,0
2024-05-17,S02,7706.23,229,33.65,383,4,0,0,20.7,0,0
2024-05-18,S02,11192.71,379,29.53,760,10,0,0,22.3,0,0
2024-05-19,S02,9140.44,244,37.46,370,4,0,0,21.6,0,0
2024-05-20,S02,6369.65,192,33.18,276,3,0,0,23.0,0,0
2024-05-21,S02,6634.13,198,33.51,343,7,0,0,18.3,0,0
2024-05-22,S02,6889.92,204,33.77,376,5,0,0,24.0,0,0
2024-05-23,S02,7704.4,214,36.0,354,2,0,0,20.7,0,0
2024-05-24,S02,7144.66,188,38.0,367,2,0,0,26.5,0,0
2024-05-25,S02,11461.63,393,29.16,611,11,0,0,18.3,0,0
2024-05-26,S02,8779.12,299,29.36,422,7,0,0,25.6,0,0
2024-05-27,S02,6175.1,220,28.07,347,4,0,0,21.1,0,0
2024-05-28,S02,6286.73,209,30.08,292,3,0,0,18.6,0,0
2024-05-29,S02,6798.2,223,30.49,362,5,0,0,19.2,0,0
2024-05-30,S02,6865.44,217,31.64,353,2,0,0,19.8,0,0
2024-05-31,S02,7857.93,216,36.38,414,5,0,0,22.1,0,0
2024-06-01,S02,10932.18,390,28.03,609,14,0,0,22.5,0,0
2024-06-02,S02,11050.48,339,32.6,523,11,0,0,19.2,0,0
2024-06-03,S02,6773.65,183,37.01,271,4,0,0,20.9,0,0
2024-06-04,S02,6683.97,198,33.76,293,3,0,0,27.5,0,0
2024-06-05,S02,7192.03,210,34.25,393,6,0,0,26.3,0,0
2024-06-06,S02,7543.22,220,34.29,366,2,0,0,22.5,0,0
2024-06-07,S02,7772.96,276,28.16,548,9,0,0,21.3,0,0
2024-06-08,S02,10197.92,275,37.08,399,9,0,0,21.6,0,0
2024-06-09,S02,9295.92,312,29.79,512,4,0,0,23.1,0,0
2024-06-10,S02,6691.37,182,36.77,359,6,0,0,18.3,0,0
2024-06-11,S02,7124.62,223,31.95,458,3,0,0,20.6,0,0
2024-06-12,S02,7237.34,214,33.82,400,3,0,0,16.4,0,0
2024-06-13,S02,7245.46,227,31.92,333,7,0,0,22.6,0,0
2024-06-14,S02,8127.56,272,29.88,406,4,0,0,23.4,0,0
2024-06-15,S02,10603.53,308,34.43,568,7,0,0,20.0,0,0
2024-06-16,S02,9917.64,271,36.6,522,4,0,0,26.2,0,0
2024-06-17,S02,7183.23,215,33.41,326,3,0,0,17.8,0,0
2024-06-18,S02,7239.24,245,29.55,356,5,0,0,17.1,0,0
2024-06-19,S02,7604.51,206,36.92,383,2,0,0,22.2,0,0
2024-06-20,S02,7121.89,235,30.31,426,6,0,0,24.6,0,0
2024-06-21,S02,7958.05,281,28.32,411,7,0,0,26.5,0,0
2024-06-22,S02,10265.56,301,34.1,438,9,0,0,20.1,0,0
2024-06-23,S02,10301.26,338,30.48,612,8,0,0,24.7,0,0
2024-06-24,S02,6452.45,205,31.48,422,4,0,0,21.3,0,0
2024-06-25,S02,6251.23,193,32.39,343,6,0,0,20.9,0,0
2024-06-26,S02,6824.77,180,37.92,348,4,0,0,24.1,0,0
2024-06-27,S02,7392.27,210,35.2,387,8,0,0,23.3,0,0
2024-06-28,S02,6824.57,180,37.91,347,2,0,0,16.6,0,0
2024-06-29,S02,9998.82,296,33.78,505,5,0,0,25.8,0,0
2024-06-30,S02,10339.94,288,35.9,447,9,0,0,25.4,0,0
2024-07-01,S02,9159.11,278,32.95,472,8,0,1,19.4,0,0
2024-07-02,S02,6895.65,195,35.36,408,7,0,0,22.4,0,0
2024-07-03,S02,6478.42,179,36.19,283,5,0,0,22.6,0,0
2024-07-04,S02,8122.51,246,33.02,506,5,0,0,21.9,0,0
2024-07-05,S02,8501.72,269,31.6,381,6,0,0,19.4,0,0
2024-07-06,S02,11596.95,347,33.42,560,4,0,0,19.0,0,0
2024-07-07,S02,9288.56,282,32.94,408,4,0,0,20.8,0,0
2024-07-08,S02,6978.31,215,32.46,353,5,0,0,24.4,0,0
2024-07-09,S02,7386.18,221,33.42,369,3,0,0,22.4,0,0
2024-07-10,S02,7026.84,249,28.22,446,9,0,0,19.6,0,0
2024-07-11,S02,7309.38,237,30.84,390,4,0,0,22.9,0,0
2024-07-12,S02,7783.39,219,35.54,382,7,0,0,12.0,0,0
2024-07-13,S02,11527.69,410,28.12,612,6,0,0,23.9,0,0
2024-07-14,S02,9808.47,309,31.74,518,6,0,0,15.2,0,0
2024-07-15,S02,6617.06,175,37.81,298,4,0,0,19.2,0,0
2024-07-16,S02,6313.22,167,37.8,308,4,0,0,16.8,0,0
2024-07-17,S02,6454.93,177,36.47,289,1,0,0,16.2,0,0
2024-07-18,S02,7834.46,208,37.67,369,5,0,0,23.5,0,0
2024-07-19,S02,8762.09,305,28.73,586,6,0,0,18.5,0,0
2024-07-20,S02,11702.84,339,34.52,541,12,0,0,20.8,0,0
2024-07-21,S02,10790.41,340,31.74,541,12,0,0,19.5,0,0
2024-07-22,S02,6526.76,215,30.36,341,5,0,0,21.0,0,0
2024-07-23,S02,6892.2,182,37.87,269,2,0,0,19.7,0,0
2024-07-24,S02,7324.96,203,36.08,294,4,0,0,15.5,0,0
2024-07-25,S02,7344.85,204,36.0,387,6,0,0,22.2,0,0
2024-07-26,S02,8806.67,301,29.26,608,6,0,0,17.6,0,0
2024-07-27,S02,10244.86,283,36.2,489,10,0,0,14.3,0,0
2024-07-28,S02,9605.82,293,32.78,463,4,0,0,17.5,0,0
2024-07-29,S02,6602.47,200,33.01,286,2,0,0,23.2,0,0
2024-07-30,S02,6619.6,180,36.78,324,6,0,0,21.1,0,0
2024-07-31,S02,7525.49,255,29.51,442,6,0,0,17.4,0,0
2024-08-01,S02,6349.99,218,29.13,345,8,0,0,17.2,0,0
2024-08-02,S02,8311.27,235,35.37,412,6,0,0,17.2,0,0
2024-08-03,S02,11398.25,311,36.65,643,8,0,0,24.2,0,0
2024-08-04,S02,9850.16,345,28.55,693,5,0,0,19.0,0,0
2024-08-05,S02,7100.84,233,30.48,348,5,0,0,19.0,0,0
2024-08-06,S02,7660.48,226,33.9,389,5,0,0,20.6,0,0
2024-08-07,S02,7040.46,239,29.46,454,6,0,0,18.1,0,0
2024-08-08,S02,7525.01,242,31.1,480,9,0,0,16.4,0,0
2024-08-09,S02,7967.27,214,37.23,447,2,0,0,16.4,0,0
2024-08-10,S02,11154.55,349,31.96,598,6,0,0,16.6,0,0
2024-08-11,S02,9379.2,264,35.53,536,3,0,0,16.6,0,0
2024-08-12,S02,6275.28,189,33.2,392,6,0,0,18.7,0,0
2024-08-13,S02,8498.01,261,32.56,384,6,1,0,16.5,0,0
2024-08-14,S02,8235.97,248,33.21,483,3,1,0,18.4,0,0
2024-08-15,S02,9290.25,301,30.86,628,3,1,0,15.8,0,0
2024-08-16,S02,9953.49,291,34.2,426,9,1,0,16.1,0,0
2024-08-17,S02,12852.14,398,32.29,815,6,1,0,9.6,0,0
2024-08-18,S02,12060.08,327,36.88,509,3,1,0,18.2,0,0
2024-08-19,S02,8040.5,278,28.92,404,6,1,0,16.3,0,0
2024-08-20,S02,8136.28,215,37.84,354,6,1,0,18.1,0,0
2024-08-21,S02,9078.85,320,28.37,563,8,1,0,6.2,0,0
2024-08-22,S02,7234.4,249,29.05,449,5,0,0,21.0,0,0
2024-08-23,S02,7899.87,252,31.35,499,7,0,0,14.1,0,0
2024-08-24,S02,9574.41,327,29.28,482,3,0,0,17.6,0,0
2024-08-25,S02,10023.19,327,30.65,603,12,0,0,11.0,0,0
2024-08-26,S02,5998.93,159,37.73,318,2,0,0,15.8,0,0
2024-08-27,S02,6571.07,182,36.1,351,4,0,0,10.6,0,0
2024-08-28,S02,7640.92,201,38.01,365,2,0,0,11.7,0,0
2024-08-29,S02,7986.23,264,30.25,393,7,0,0,19.1,0,0
2024-08-30,S02,7611.62,222,34.29,444,2,0,0,12.5,0,0
2024-08-31,S02,10017.09,356,28.14,740,6,0,0,13.6,0,0
2024-09-01,S02,9624.47,314,30.65,630,4,0,0,15.3,0,0
2024-09-02,S02,6222.26,173,35.97,350,4,0,0,14.0,0,0
2024-09-03,S02,6664.93,195,34.18,273,5,0,0,12.7,0,0
2024-09-04,S02,6229.0,182,34.23,353,4,0,0,13.2,0,0
2024-09-05,S02,7478.71,256,29.21,398,7,0,0,19.1,0,0
2024-09-06,S02,8267.35,287,28.81,423,5,0,0,11.5,0,0
2024-09-07,S02,9610.59,267,35.99,475,5,0,0,12.1,0,0
2024-09-08,S02,8969.85,238,37.69,429,4,0,0,14.4,0,0
2024-09-09,S02,6109.97,181,33.76,361,3,0,0,14.4,0,0
2024-09-10,S02,6819.0,210,32.47,378,8,0,0,14.4,0,0
2024-09-11,S02,5979.14,173,34.56,264,4,0,0,12.5,0,0
2024-09-12,S02,7098.75,227,31.27,393,7,0,0,7.0,0,0
2024-09-13,S02,7466.66,264,28.28,463,5,0,0,15.1,0,0
2024-09-14,S02,10021.96,294,34.09,580,7,0,0,6.5,0,0
2024-09-15,S02,9796.8,285,34.37,456,5,0,0,10.7,0,0
2024-09-16,S02,5634.33,170,33.14,301,2,0,0,7.3,0,0
2024-09-17,S02,6001.36,168,35.72,293,3,0,0,9.1,0,0
2024-09-18,S02,6457.51,211,30.6,419,7,0,0,10.1,0,0
2024-09-19,S02,7309.07,195,37.48,306,2,0,0,9.9,0,0
2024-09-20,S02,7413.72,216,34.32,306,7,0,0,9.9,0,0
2024-09-21,S02,9999.61,287,34.84,469,6,0,0,13.3,0,0
2024-09-22,S02,9672.94,277,34.92,418,5,0,0,9.6,0,0
2024-09-23,S02,6193.22,172,36.01,322,4,0,0,7.3,0,0
2024-09-24,S02,6284.44,216,29.09,335,3,0,0,10.7,0,0
2024-09-25,S02,6652.7,234,28.43,432,6,0,0,11.2,0,0
2024-09-26,S02,7155.78,192,37.27,343,7,0,0,3.7,0,0
2024-09-27,S02,8788.0,268,32.79,472,4,0,0,9.0,0,0
2024-09-28,S02,9840.48,301,32.69,618,7,0,0,9.1,0,0
2024-09-29,S02,9562.22,341,28.04,561,5,0,0,5.9,0,0
2024-09-30,S02,6319.03,184,34.34,323,4,0,0,10.7,0,0
2024-10-01,S02,6882.84,184,37.41,355,2,0,0,5.9,0,0
2024-10-02,S02,7902.71,279,28.33,527,7,0,0,6.5,0,0
2024-10-03,S02,9576.4,277,34.57,484,3,1,0,5.4,0,0
2024-10-04,S02,10278.51,316,32.53,627,8,1,0,5.8,0,0
2024-10-05,S02,13363.94,469,28.49,697,17,1,0,2.2,0,0
2024-10-06,S02,11659.23,348,33.5,527,10,1,0,1.0,0,0
2024-10-07,S02,8470.56,227,37.32,455,6,1,0,9.9,0,0
2024-10-08,S02,8388.2,232,36.16,339,5,1,0,2.3,0,0
2024-10-09,S02,8544.12,236,36.2,386,3,1,0,1.7,0,0
2024-10-10,S02,8762.26,239,36.66,452,2,1,0,-2.0,0,0
2024-10-11,S02,9178.54,320,28.68,572,12,1,0,2.4,0,0
2024-10-12,S02,13145.41,384,34.23,773,5,1,0,0.1,0,0
2024-10-13,S02,12858.44,380,33.84,580,7,1,0,8.8,0,0
2024-10-14,S02,8287.17,280,29.6,482,3,1,0,6.7,0,0
2024-10-15,S02,7274.73,210,34.64,389,7,0,0,1.4,0,0
2024-10-16,S02,6885.57,192,35.86,278,6,0,0,10.1,0,0
2024-10-17,S02,7824.19,234,33.44,480,5,0,0,6.1,0,0
2024-10-18,S02,7765.47,269,28.87,509,4,0,0,1.9,0,0
2024-10-19,S02,11200.25,295,37.97,524,10,0,0,-4.8,0,0
2024-10-20,S02,10545.75,320,32.96,521,9,0,0,9.4,0,0
2024-10-21,S02,6455.87,183,35.28,315,3,0,0,-1.8,0,0
2024-10-22,S02,7027.75,218,32.24,414,3,0,0,-2.8,0,0
2024-10-23,S02,7407.21,250,29.63,434,7,0,0,5.1,0,0
2024-10-24,S02,7230.92,252,28.69,400,9,0,0,9.1,0,0
2024-10-25,S02,8859.84,288,30.76,558,5,0,0,5.8,0,0
2024-10-26,S02,11502.78,398,28.9,692,14,0,0,3.2,0,0
2024-10-27,S02,10806.01,302,35.78,432,9,0,0,3.1,0,0
2024-10-28,S02,6893.5,201,34.3,349,6,0,0,3.7,0,0
2024-10-29,S02,7486.66,225,33.27,343,6,0,0,3.3,0,0
2024-10-30,S02,6886.24,235,29.3,379,8,0,0,1.7,0,0
2024-10-31,S02,6951.55,206,33.75,362,6,0,0,1.0,0,0
2024-11-01,S02,8125.97,246,33.03,410,6,0,0,0.3,0,0
2024-11-02,S02,11845.79,419,28.27,689,4,0,0,-1.9,0,0
2024-11-03,S02,8949.51,235,38.08,478,6,0,0,-0.7,0,0
2024-11-04,S02,6142.34,207,29.67,413,3,0,0,-5.0,0,0
2024-11-05,S02,6448.44,178,36.23,330,5,0,0,-0.4,0,0
2024-11-06,S02,7400.4,208,35.58,330,7,0,0,-3.2,0,0
2024-11-07,S02,7753.96,231,33.57,445,8,0,0,-3.7,0,0
2024-11-08,S02,8439.41,276,30.58,465,5,0,0,-0.0,0,0
2024-11-09,S02,12899.7,448,28.79,901,13,0,0,3.5,0,0
2024-11-10,S02,11225.88,341,32.92,607,12,0,0,1.9,0,0
2024-11-11,S02,7365.73,256,28.77,422,7,0,0,-5.7,0,0
2024-11-12,S02,7438.77,223,33.36,389,3,0,0,-4.0,0,0
2024-11-13,S02,9286.54,307,30.25,573,6,1,0,1.6,0,0
2024-11-14,S02,9332.37,249,37.48,505,9,1,0,-4.3,0,0
2024-11-15,S02,9859.82,320,30.81,563,4,1,0,-2.1,0,0
2024-11-16,S02,15451.27,489,31.6,710,12,1,0,0.1,0,0
2024-11-17,S02,12518.1,333,37.59,643,6,1,0,-4.6,0,0
2024-11-18,S02,8398.65,273,30.76,560,3,1,0,-1.5,0,0
2024-11-19,S02,8959.0,245,36.57,489,2,1,0,-5.9,0,0
2024-11-20,S02,8943.45,238,37.58,440,5,1,0,-3.8,0,0
2024-11-21,S02,9627.33,298,32.31,544,7,1,0,-1.1,0,0
2024-11-22,S02,9980.68,272,36.69,551,5,1,0,-7.0,0,0
2024-11-23,S02,13710.03,488,28.09,949,14,1,0,-1.0,0,0
2024-11-24,S02,13048.75,377,34.61,547,4,1,0,-2.4,0,0
2024-11-25,S02,8862.09,239,37.08,395,5,1,0,-0.8,0,0
2024-11-26,S02,9230.2,244,37.83,374,7,1,0,-1.9,0,0
2024-11-27,S02,10049.54,351,28.63,629,11,1,0,1.5,0,0
2024-11-28,S02,9111.36,308,29.58,595,12,1,0,-2.3,0,0
2024-11-29,S02,10073.71,277,36.37,541,10,1,0,-4.1,0,0
2024-11-30,S02,13970.52,397,35.19,707,13,1,0,-2.5,0,0
2024-12-01,S02,9854.66,273,36.1,502,8,0,0,-1.3,0,0
2024-12-02,S02,6432.26,215,29.92,351,4,0,0,-3.8,1,0
2024-12-03,S02,8336.49,227,36.72,441,4,0,0,-1.8,0,0
2024-12-04,S02,8583.64,226,37.98,325,2,0,0,0.3,0,0
2024-12-05,S02,6298.47,201,31.34,292,7,0,0,-4.1,1,0
2024-12-06,S02,8125.49,257,31.62,429,9,0,0,-1.0,1,0
2024-12-07,S02,12423.73,372,33.4,684,8,0,0,-5.3,0,0
2024-12-08,S02,11086.6,340,32.61,703,6,0,0,2.2,0,0
2024-12-09,S02,7820.52,235,33.28,407,3,0,0,-5.8,1,0
2024-12-10,S02,8154.77,276,29.55,484,9,0,0,-5.9,0,0
2024-12-11,S02,9027.72,279,32.36,402,10,0,0,3.0,0,0
2024-12-12,S02,8111.69,276,29.39,557,3,0,0,-1.8,0,0
2024-12-13,S02,8415.98,243,34.63,365,4,0,0,-5.6,1,0
2024-12-14,S02,14043.61,435,32.28,839,10,0,0,0.2,0,0
2024-12-15,S02,10449.77,324,32.25,544,8,0,0,1.4,1,0
2024-12-16,S02,7784.05,252,30.89,520,3,0,0,0.9,0,0
2024-12-17,S02,7729.47,263,29.39,469,5,0,0,-8.6,0,0
2024-12-18,S02,7984.86,226,35.33,322,6,0,0,-2.3,0,0
2024-12-19,S02,8343.89,263,31.73,538,4,0,0,-5.8,0,0
2024-12-20,S02,8307.47,256,32.45,415,6,0,0,-0.6,0,0
2024-12-21,S02,11542.6,374,30.86,698,8,0,0,-0.2,1,0
2024-12-22,S02,10997.57,313,35.14,502,7,0,0,-2.6,0,0
2024-12-23,S02,6983.43,208,33.57,395,6,0,0,-5.1,1,0
2024-12-24,S02,7143.04,221,32.32,322,2,0,0,-6.8,1,0
2024-12-25,S02,9034.65,306,29.52,467,4,0,1,-5.6,1,0
2024-12-26,S02,11628.85,335,34.71,548,12,0,1,-5.7,0,0
2024-12-27,S02,8538.91,281,30.39,441,4,0,0,-3.3,1,0
2024-12-28,S02,11316.31,384,29.47,720,10,0,0,-0.2,0,0
2024-12-29,S02,10928.34,358,30.53,704,10,0,0,-3.0,0,0
2024-12-30,S02,7074.24,219,32.3,399,6,0,0,-6.8,0,0
2024-12-31,S02,7430.66,229,32.45,335,4,0,0,-6.9,0,0
2025-01-01,S02,7640.36,203,37.64,337,5,0,1,-1.1,0,0
2025-01-02,S02,6199.81,214,28.97,415,7,0,0,2.7,0,0
2025-01-03,S02,6670.53,210,31.76,348,5,0,0,-5.2,0,0
2025-01-04,S02,8337.94,273,30.54,422,3,0,0,-3.2,0,0
2025-01-05,S02,6393.49,183,34.94,321,7,0,0,-1.4,1,0
2025-01-06,S02,5058.7,134,37.75,269,5,0,0,-5.7,0,0
2025-01-07,S02,4403.0,121,36.39,171,1,0,0,-3.2,0,0
2025-01-08,S02,5452.4,144,37.86,289,4,0,0,-5.5,1,0
2025-01-09,S02,6097.81,178,34.26,303,4,0,0,0.5,0,0
2025-01-10,S02,5655.19,191,29.61,340,3,0,0,-0.8,1,0
